review_id,customer_name,age,brand,model,price_usd,price_local,currency,exchange_rate_to_usd,rating,sentiment,country,language,review_date,verified_purchase,battery_life_rating,camera_rating,performance_rating,design_rating,display_rating,helpful_votes,source,Cluster,Cluster_Name
23316,44274,20,2,0,553.47,10998,1,1.53,5.0,2,0,0,45,True,5,5,5,5,5,2,2,0,Budget Phones
23317,2259,29,6,13,533.84,30696,0,3.67,2.0,0,5,0,5,True,1,1,2,1,2,3,4,2,Premium Phones
23318,20798,43,3,8,369.66,29501,0,3.67,5.0,2,5,0,603,False,5,5,5,3,5,4,1,0,Budget Phones
23319,44186,29,1,10,648.51,11659,1,1.53,2.0,1,0,0,379,False,3,1,1,2,2,0,4,2,Premium Phones
23320,13423,26,6,17,611.96,43640,6,83.0,3.0,2,4,2,535,True,2,2,4,1,1,5,0,3,Gaming Phones
23321,16223,47,6,5,298.02,29137,0,3.67,3.0,0,5,0,550,True,2,2,3,3,1,3,3,2,Premium Phones
23322,37583,21,0,20,890.48,32915,0,3.67,2.0,1,5,0,461,True,1,3,1,1,1,0,1,2,Premium Phones
23323,10545,18,1,11,1051.95,13215,3,1.38,3.0,2,2,0,827,True,3,1,1,4,3,9,4,0,Budget Phones
23324,3481,20,5,4,1158.28,22727,2,5.7,1.0,0,1,3,1030,True,1,1,1,1,1,0,4,2,Premium Phones
23325,19057,28,5,2,1256.25,40568,6,83.0,5.0,2,4,2,52,False,5,5,4,4,5,5,2,3,Gaming Phones
23326,44554,36,4,15,572.31,43314,6,83.0,5.0,2,4,2,799,False,4,5,4,5,4,5,4,3,Gaming Phones
23327,20151,50,3,8,872.16,18516,1,1.53,2.0,1,0,0,38,True,1,4,3,3,3,0,4,2,Premium Phones
23328,31719,38,5,3,401.61,24717,5,0.78,3.0,1,6,0,265,True,4,3,2,1,2,0,1,2,Premium Phones
23329,21225,33,3,7,904.36,5498,7,1.0,5.0,2,7,0,1021,True,4,5,4,5,4,2,0,1,Mid Range Phones
23330,21443,18,3,9,805.04,21370,2,5.7,2.0,0,1,3,994,False,1,3,1,1,1,5,3,2,Premium Phones
23331,2832,45,0,19,710.85,38794,4,0.93,1.0,0,3,1,31,True,1,2,1,1,2,4,2,2,Premium Phones
23332,38292,40,5,1,712.61,17351,3,1.38,4.0,2,2,0,526,True,3,3,4,2,4,7,1,0,Budget Phones
23333,43065,18,6,5,512.35,2946,7,1.0,4.0,2,7,0,107,True,2,3,4,4,4,6,1,1,Mid Range Phones
23334,17232,23,0,18,1228.93,28882,5,0.78,5.0,2,6,0,626,True,5,4,4,3,4,7,1,1,Mid Range Phones
23335,17558,39,2,6,313.29,18012,2,5.7,3.0,2,1,3,1028,False,2,2,3,4,2,7,3,0,Budget Phones
23336,37361,27,1,12,858.65,44989,6,83.0,3.0,2,4,2,375,True,1,2,2,1,1,3,3,3,Gaming Phones
23337,9469,23,5,3,726.5,18516,2,5.7,3.0,2,1,3,261,False,3,4,4,3,4,6,0,0,Budget Phones
23338,10013,18,6,5,637.585,14610,3,1.38,3.0,1,2,0,797,False,3,3,2,2,3,5,2,0,Budget Phones
23339,22566,24,6,17,304.51,29161,0,3.67,2.0,1,5,0,710,True,1,4,2,4,3,4,3,2,Premium Phones
23340,20910,38,4,15,312.44,29203,0,3.67,4.0,2,5,0,673,True,4,2,3,4,4,2,1,0,Budget Phones
23341,1716,30,2,0,643.15,11627,1,1.53,2.0,1,0,0,913,False,1,1,1,1,1,2,2,2,Premium Phones
23342,10133,22,1,12,537.39,10850,1,1.53,2.0,1,0,0,180,True,1,1,2,2,3,2,0,2,Premium Phones
23343,39080,46,2,14,278.94,29038,0,3.67,4.0,2,5,0,87,True,3,4,5,4,3,10,3,0,Budget Phones
23344,20479,29,6,13,366.41,29481,0,3.67,2.0,1,5,0,166,True,2,1,1,3,3,0,4,2,Premium Phones
23345,19287,20,4,16,560.47,16345,3,1.38,4.0,2,2,0,993,True,2,4,4,3,4,4,0,0,Budget Phones
23346,27440,23,6,13,342.4,36255,4,0.93,2.0,1,3,1,921,True,1,1,3,3,1,3,1,2,Premium Phones
23347,22225,25,6,17,688.41,31875,0,3.67,3.0,0,5,0,470,True,1,3,3,4,2,4,4,2,Premium Phones
23348,19246,29,0,20,850.4,44960,6,83.0,3.0,2,4,2,955,True,3,3,2,3,3,7,4,3,Gaming Phones
23349,14968,52,0,19,1279.54,35236,4,0.93,2.0,1,3,1,1008,True,2,1,2,1,3,1,3,2,Premium Phones
23350,23506,46,1,11,951.69,45402,6,83.0,4.0,2,4,2,458,True,2,4,5,3,4,3,2,3,Gaming Phones
23351,22102,22,2,0,411.37,15211,3,1.38,1.0,0,2,0,1072,True,1,1,1,1,2,5,4,2,Premium Phones
23352,14358,19,1,12,1013.4,33478,0,3.67,4.0,2,5,0,578,True,3,4,2,4,2,3,3,0,Budget Phones
23353,15224,40,4,15,414.26,36679,4,0.93,4.0,2,3,1,664,True,4,3,2,5,3,7,4,0,Budget Phones
23354,23583,28,4,15,293.64,14548,3,1.38,3.0,0,2,0,284,True,4,4,1,3,3,1,2,2,Premium Phones
23355,23483,30,5,4,906.85,45211,6,83.0,1.0,0,4,2,925,True,2,1,1,1,1,2,4,3,Gaming Phones
23356,34596,27,6,5,434.98,10112,1,1.53,1.0,1,0,0,41,True,1,1,1,1,1,2,3,2,Premium Phones
23357,42782,27,5,3,543.56,3227,7,1.0,3.0,2,7,0,845,True,2,3,4,1,3,5,0,1,Mid Range Phones
23358,2160,29,6,13,265.2,17766,2,5.7,2.0,1,1,3,943,True,2,1,2,1,2,5,0,2,Premium Phones
23359,22153,18,0,21,637.585,5012,7,1.0,1.0,0,7,0,789,True,1,1,2,1,1,2,1,2,Premium Phones
23360,10524,18,6,17,607.98,3794,7,1.0,5.0,2,7,0,109,True,4,4,5,5,4,5,4,1,Mid Range Phones
23361,14324,24,6,13,483.78,10430,1,1.53,1.0,0,0,0,786,False,1,1,2,1,1,2,0,2,Premium Phones
23362,37910,42,4,16,524.07,37460,4,0.93,5.0,2,3,1,51,True,5,3,5,5,4,6,2,0,Budget Phones
23363,4621,20,0,19,1018.23,33487,0,3.67,5.0,2,5,0,503,True,5,5,5,5,4,6,4,0,Budget Phones
23364,17412,29,0,19,1097.17,33740,0,3.67,1.0,1,5,0,543,True,2,1,1,1,1,3,0,2,Premium Phones
23365,8870,34,2,6,548.43,10953,1,1.53,1.0,0,0,0,65,True,1,1,1,1,1,5,4,2,Premium Phones
23366,6609,18,0,18,1295.0,23361,5,0.78,3.0,2,6,0,615,True,1,3,3,2,1,5,2,1,Mid Range Phones
23367,1758,18,6,5,449.48,25060,5,0.78,2.0,0,6,0,254,False,1,1,2,1,1,4,2,2,Premium Phones
23368,32429,27,3,7,637.585,18516,1,1.53,3.0,2,0,0,459,False,2,2,1,4,2,4,4,0,Budget Phones
23369,13760,18,0,19,983.51,33377,0,3.67,3.0,0,5,0,795,True,2,3,1,3,2,1,0,2,Premium Phones
23370,8957,37,4,15,225.76,14233,3,1.38,5.0,2,2,0,416,True,5,3,4,5,5,5,0,0,Budget Phones
23371,2397,43,6,13,677.22,31792,0,3.67,3.0,0,5,0,306,True,1,1,1,2,1,0,2,2,Premium Phones
23372,9871,30,2,6,568.91,11124,1,1.53,1.0,0,0,0,777,True,2,2,1,1,1,0,3,2,Premium Phones
23373,39440,36,3,8,835.4,27619,5,0.78,3.0,2,6,0,757,True,2,2,3,1,4,3,0,1,Mid Range Phones
23374,35799,32,3,7,482.96,19101,2,5.7,1.0,1,1,3,304,True,1,3,1,1,1,0,0,2,Premium Phones
23375,30136,18,6,17,209.91,34522,0,3.67,5.0,2,5,0,428,True,5,5,4,5,5,2,4,0,Budget Phones
23376,29166,26,0,20,719.02,4549,7,1.0,3.0,0,7,0,1085,True,3,1,2,3,2,3,3,2,Premium Phones
23377,19312,36,0,21,749.66,18516,5,0.78,3.0,2,6,0,173,True,4,3,3,3,3,6,0,1,Mid Range Phones
23378,27550,37,0,21,979.71,28206,5,0.78,4.0,2,6,0,945,True,3,3,4,4,3,4,3,1,Mid Range Phones
23379,12454,18,3,9,755.74,39059,4,0.93,5.0,2,3,1,460,True,3,5,3,4,4,6,2,0,Budget Phones
23380,3733,25,3,8,422.19,36729,4,0.93,3.0,1,3,1,1011,True,2,1,2,4,4,2,2,2,Premium Phones
23381,7254,46,0,19,963.85,45457,6,83.0,1.0,0,4,2,196,False,1,1,1,1,1,1,0,3,Gaming Phones
23382,40776,28,2,6,680.0,31818,0,3.67,2.0,0,5,0,91,True,1,2,2,2,1,1,3,2,Premium Phones
23383,8109,18,6,5,313.75,9332,1,1.53,5.0,2,0,0,706,True,5,5,5,5,4,4,1,0,Budget Phones
23384,45891,35,0,19,1174.98,35007,4,0.93,4.0,2,3,1,182,True,5,4,3,3,4,4,0,0,Budget Phones
23385,38007,18,2,6,774.71,39187,4,0.93,3.0,2,3,1,340,True,2,2,2,1,3,8,1,0,Budget Phones
23386,17396,27,6,13,471.62,15647,3,1.38,2.0,1,2,0,1071,True,1,1,1,1,1,0,4,2,Premium Phones
23387,21731,21,6,13,458.16,2515,7,1.0,4.0,2,7,0,126,True,4,2,3,4,3,4,0,1,Mid Range Phones
23388,17024,18,1,12,704.81,38757,4,0.93,4.0,2,3,1,1019,False,3,4,5,5,2,4,1,0,Budget Phones
23389,33223,46,2,0,637.585,6050,1,1.53,1.0,0,0,0,213,True,1,2,1,2,1,1,3,2,Premium Phones
23390,34276,29,1,12,827.68,5154,7,1.0,1.0,0,7,0,552,True,1,1,1,1,1,1,0,2,Premium Phones
23391,20240,31,0,21,1191.86,13559,3,1.38,3.0,1,2,0,385,True,2,5,2,2,4,4,0,0,Budget Phones
23392,518,18,0,18,1349.77,40741,6,83.0,4.0,2,4,2,344,True,3,3,5,5,3,6,0,3,Gaming Phones
23393,21101,30,0,18,863.13,5323,7,1.0,1.0,0,7,0,634,True,1,1,1,1,2,1,1,2,Premium Phones
23394,7466,44,5,4,1253.67,8382,1,1.53,3.0,1,0,0,251,False,2,2,2,1,2,0,3,2,Premium Phones
23395,24975,18,4,16,301.9,9263,1,1.53,2.0,0,0,0,447,True,1,1,1,1,3,1,3,2,Premium Phones
23396,31987,34,3,8,671.25,4244,7,1.0,2.0,1,7,0,965,True,2,2,1,1,1,1,0,2,Premium Phones
23397,3177,26,1,10,1073.57,13304,3,1.38,2.0,0,2,0,449,True,1,1,1,2,1,4,0,2,Premium Phones
23398,25016,23,6,5,698.62,17268,3,1.38,3.0,2,2,0,501,True,2,3,4,4,3,4,3,0,Budget Phones
23399,19653,33,0,21,1185.53,8256,1,1.53,2.0,0,0,0,785,True,3,2,1,1,3,3,2,2,Premium Phones
23400,23476,29,0,20,1022.32,74,7,1.0,5.0,2,7,0,896,True,5,5,4,5,5,5,0,1,Mid Range Phones
23401,4560,34,2,14,483.38,19105,2,5.7,2.0,0,1,3,895,True,1,2,2,1,1,3,4,2,Premium Phones
23402,21547,37,3,8,487.84,10457,1,1.53,4.0,2,0,0,602,True,4,5,3,3,4,8,1,0,Budget Phones
23403,11788,48,6,17,340.29,24342,5,0.78,2.0,1,6,0,531,True,2,1,1,1,1,2,4,2,Premium Phones
23404,7053,24,2,6,534.24,19523,2,5.7,3.0,1,1,3,967,True,2,3,2,3,3,2,1,2,Premium Phones
23405,36832,31,4,16,183.51,35572,4,0.93,3.0,0,3,1,199,True,3,2,3,2,4,1,4,2,Premium Phones
23406,33414,28,5,2,1282.29,8434,1,1.53,1.0,2,0,0,775,False,1,1,1,1,1,7,4,2,Premium Phones
23407,23915,18,5,1,859.6,5306,7,1.0,5.0,2,7,0,685,True,5,5,5,5,3,3,1,1,Mid Range Phones
23408,12326,18,6,5,402.89,36608,4,0.93,5.0,2,3,1,295,True,4,4,3,5,5,4,2,0,Budget Phones
23409,16749,38,1,10,521.08,37437,4,0.93,4.0,2,3,1,274,False,3,5,4,3,3,9,4,0,Budget Phones
23410,36332,28,5,1,460.28,25135,5,0.78,3.0,1,6,0,952,True,2,3,3,2,2,2,1,2,Premium Phones
23411,29818,45,0,18,708.48,32005,0,3.67,4.0,2,5,0,676,True,3,4,4,3,2,5,1,0,Budget Phones
23412,17696,25,4,15,270.22,35924,4,0.93,5.0,2,3,1,648,False,5,4,4,5,5,4,0,0,Budget Phones
23413,12502,18,0,20,1120.13,13425,3,1.38,3.0,2,2,0,150,True,2,2,2,3,5,7,1,0,Budget Phones
23414,13095,29,0,21,1013.89,13070,3,1.38,3.0,2,2,0,182,True,3,3,2,3,2,7,4,0,Budget Phones
23415,37563,18,3,8,983.25,40147,4,0.93,4.0,2,3,1,597,False,3,3,5,4,2,11,2,0,Budget Phones
23416,11640,18,2,0,324.67,24263,5,0.78,2.0,2,6,0,65,False,2,1,1,3,1,6,1,2,Premium Phones
23417,35632,41,3,7,553.02,30873,0,3.67,3.0,2,5,0,905,True,4,3,4,4,4,3,1,0,Budget Phones
23418,28286,30,6,13,562.59,19777,2,5.7,4.0,2,1,3,746,False,4,3,4,4,3,1,2,0,Budget Phones
23419,11412,25,1,12,958.82,18516,1,1.53,5.0,2,0,0,912,True,5,5,5,5,5,4,2,0,Budget Phones
23420,29497,19,6,5,667.52,31733,0,3.67,4.0,2,5,0,225,True,2,4,2,4,2,4,1,0,Budget Phones
23421,23715,26,4,16,569.55,37819,4,0.93,4.0,2,3,1,461,True,5,2,3,5,3,3,0,0,Budget Phones
23422,39973,37,4,15,432.41,18516,2,5.7,3.0,1,1,3,37,False,2,1,4,2,4,2,3,2,Premium Phones
23423,6758,18,5,2,904.37,27886,5,0.78,5.0,2,6,0,596,True,5,4,5,5,5,6,1,1,Mid Range Phones
23424,29967,26,2,0,364.25,29470,0,3.67,3.0,2,5,0,34,True,1,4,3,3,3,7,4,0,Budget Phones
23425,1682,20,3,9,829.23,12221,3,1.38,4.0,2,2,0,504,True,3,3,4,3,3,1,2,0,Budget Phones
23426,13381,46,4,15,221.6,41080,6,83.0,1.0,1,4,2,64,True,2,2,1,1,1,3,4,3,Gaming Phones
23427,26598,38,5,1,1167.08,461,7,1.0,4.0,2,7,0,828,True,3,4,2,3,2,4,4,1,Mid Range Phones
23428,17095,21,6,13,322.13,41594,6,83.0,3.0,2,4,2,291,True,3,3,3,4,2,6,4,3,Gaming Phones
23429,40194,18,4,16,358.1,18268,2,5.7,2.0,0,1,3,542,True,1,1,2,3,2,1,1,2,Premium Phones
23430,27047,20,1,12,712.55,26957,5,0.78,2.0,0,6,0,884,False,1,1,1,2,4,1,4,2,Premium Phones
23431,4745,30,3,7,666.69,26645,5,0.78,3.0,0,6,0,448,True,3,4,2,2,2,1,0,2,Premium Phones
23432,20347,31,1,12,823.8,6937,1,1.53,1.0,0,0,0,1023,True,2,2,1,1,1,1,1,2,Premium Phones
23433,31547,39,0,20,1326.27,23407,5,0.78,3.0,2,6,0,469,True,3,2,1,3,3,5,0,1,Mid Range Phones
23434,36734,30,2,6,342.65,1757,7,1.0,3.0,2,7,0,603,True,3,2,3,3,2,3,4,1,Mid Range Phones
23435,37302,31,4,16,432.5,15377,3,1.38,3.0,2,2,0,978,True,2,2,2,1,2,2,3,2,Premium Phones
23436,30049,28,0,20,920.67,7384,1,1.53,5.0,2,0,0,791,True,2,5,5,5,5,4,2,0,Budget Phones
23437,10703,18,2,6,303.03,41512,6,83.0,4.0,2,4,2,1052,False,4,2,5,2,1,5,1,3,Gaming Phones
23438,3524,33,0,21,1018.76,22355,2,5.7,2.0,1,1,3,208,False,2,1,3,2,1,1,1,2,Premium Phones
23439,39680,47,0,20,1027.47,40318,4,0.93,4.0,1,3,1,747,True,1,5,4,2,4,2,2,0,Budget Phones
23440,16915,19,0,21,1113.74,34891,4,0.93,2.0,0,3,1,707,True,2,1,1,2,3,2,4,2,Premium Phones
23441,9101,42,1,12,825.83,12209,3,1.38,3.0,2,2,0,193,True,4,2,1,3,1,3,1,2,Premium Phones
23442,31469,38,6,5,681.42,4323,7,1.0,2.0,1,7,0,722,False,1,1,4,2,1,2,2,2,Premium Phones
23443,16773,34,1,11,1076.17,22528,2,5.7,3.0,2,1,3,757,True,4,2,3,2,2,1,4,0,Budget Phones
23444,17710,41,5,4,754.9,39056,4,0.93,2.0,1,3,1,800,True,2,2,1,2,1,2,3,2,Premium Phones
23445,14592,42,5,2,637.585,34910,4,0.93,2.0,0,3,1,613,True,1,3,2,1,2,2,3,2,Premium Phones
23446,41383,44,0,21,802.15,32533,0,3.67,4.0,2,5,0,852,True,3,3,3,4,4,4,3,0,Budget Phones
23447,36529,32,6,5,622.85,20234,2,5.7,4.0,1,1,3,149,True,1,5,3,5,3,4,4,0,Budget Phones
23448,4836,32,2,14,210.22,14147,3,1.38,5.0,2,2,0,625,False,5,5,4,4,3,4,1,0,Budget Phones
23449,34111,25,2,14,607.25,43599,6,83.0,1.0,0,4,2,163,True,1,1,1,1,1,0,4,3,Gaming Phones
23450,38335,33,6,13,317.92,9356,1,1.53,2.0,1,0,0,965,True,2,1,1,2,3,2,0,2,Premium Phones
23451,29903,43,0,19,947.69,45379,6,83.0,3.0,2,4,2,608,True,4,3,4,3,4,3,0,3,Gaming Phones
23452,15131,39,5,2,448.88,36909,4,0.93,5.0,2,3,1,176,True,5,5,5,3,4,7,0,0,Budget Phones
23453,21871,18,0,19,1260.57,34071,0,3.67,4.0,2,5,0,856,True,4,4,5,3,4,8,2,0,Budget Phones
23454,29198,35,2,6,264.12,34757,0,3.67,3.0,1,5,0,380,True,2,4,3,3,1,1,0,2,Premium Phones
23455,23661,39,6,17,572.86,16443,3,1.38,3.0,2,2,0,885,True,3,4,3,2,1,8,4,0,Budget Phones
23456,44023,26,1,12,875.83,32837,0,3.67,2.0,0,5,0,593,False,2,2,1,1,4,2,0,2,Premium Phones
23457,29600,29,4,15,371.03,18516,6,83.0,2.0,1,4,2,552,False,2,1,1,2,2,2,1,3,Gaming Phones
23458,800,42,4,15,486.9,37177,4,0.93,4.0,2,3,1,788,False,5,5,2,4,4,6,1,0,Budget Phones
23459,10627,46,2,6,424.35,24880,5,0.78,4.0,2,6,0,80,True,3,4,4,3,3,7,4,1,Mid Range Phones
23460,28274,38,6,17,344.11,9497,1,1.53,1.0,0,0,0,1090,True,1,1,2,1,1,3,4,2,Premium Phones
23461,16447,31,6,17,243.48,35805,4,0.93,3.0,2,3,1,337,True,3,1,2,2,1,8,4,2,Premium Phones
23462,24280,29,2,6,701.72,26896,5,0.78,3.0,2,6,0,925,True,3,1,1,3,3,9,2,1,Mid Range Phones
23463,36243,41,5,2,1266.36,34087,0,3.67,3.0,2,5,0,779,True,2,2,3,2,3,4,2,0,Budget Phones
23464,39217,18,0,21,1363.66,23477,5,0.78,3.0,2,6,0,100,True,3,3,3,2,2,6,1,1,Mid Range Phones
23465,15272,48,3,8,578.79,37890,4,0.93,4.0,2,3,1,149,True,5,3,3,3,2,5,3,0,Budget Phones
23466,6871,36,0,20,906.16,5505,7,1.0,4.0,2,7,0,1081,True,3,4,4,3,3,3,4,1,Mid Range Phones
23467,18212,18,4,15,198.59,14083,3,1.38,4.0,2,2,0,678,True,5,1,2,4,4,3,3,0,Budget Phones
23468,11795,24,5,3,991.94,28257,5,0.78,2.0,1,6,0,492,False,3,1,1,3,1,1,3,2,Premium Phones
23469,21912,24,1,11,893.99,7263,1,1.53,3.0,2,0,0,191,False,1,2,2,1,3,5,3,2,Premium Phones
23470,18981,46,0,21,1279.77,22971,2,5.7,2.0,1,1,3,279,False,1,3,1,1,1,2,4,2,Premium Phones
23471,12413,30,4,15,354.55,36322,4,0.93,3.0,1,3,1,914,True,2,2,3,1,4,3,4,2,Premium Phones
23472,32137,51,6,13,346.88,18516,3,1.38,3.0,1,2,0,672,True,2,3,2,4,1,1,4,2,Premium Phones
23473,3272,23,1,11,865.28,32799,0,3.67,1.0,1,5,0,188,True,1,1,1,1,2,2,1,2,Premium Phones
23474,17784,31,3,7,811.17,21393,2,5.7,2.0,1,1,3,551,True,3,3,1,1,1,2,3,2,Premium Phones
23475,32744,39,5,3,689.59,44119,6,83.0,3.0,0,4,2,27,False,2,1,3,2,2,2,2,3,Gaming Phones
23476,23379,48,0,18,1142.71,46018,6,83.0,1.0,1,4,2,390,True,2,1,1,1,1,0,2,3,Gaming Phones
23477,36793,21,1,11,975.87,33325,0,3.67,3.0,2,5,0,25,True,3,3,3,2,1,5,4,0,Budget Phones
23478,43827,32,2,14,211.21,1080,7,1.0,4.0,2,7,0,441,True,4,3,3,3,4,6,4,1,Mid Range Phones
23479,20545,27,2,0,716.18,4532,7,1.0,3.0,2,7,0,553,True,3,3,3,1,3,5,4,1,Mid Range Phones
23480,37989,23,5,4,1076.25,45862,6,83.0,1.0,0,4,2,544,True,1,1,2,1,1,3,0,3,Gaming Phones
23481,32510,36,6,13,594.53,26165,5,0.78,1.0,0,6,0,1,False,2,1,1,1,1,0,4,2,Premium Phones
23482,9464,29,6,17,285.29,17876,2,5.7,1.0,1,1,3,281,True,1,1,1,1,1,2,4,2,Premium Phones
23483,13349,29,6,5,549.53,37661,4,0.93,3.0,2,3,1,946,True,4,2,3,3,1,4,4,0,Budget Phones
23484,30915,24,4,16,266.63,9108,1,1.53,5.0,2,0,0,611,True,4,5,5,4,3,8,3,0,Budget Phones
23485,8161,20,1,11,824.65,12204,3,1.38,1.0,0,2,0,868,True,1,1,1,1,1,2,4,2,Premium Phones
23486,12568,47,4,15,300.75,17948,2,5.7,2.0,0,1,3,159,True,1,1,3,1,2,2,0,2,Premium Phones
23487,40775,30,6,13,301.34,14582,3,1.38,1.0,0,2,0,691,True,1,1,2,1,1,1,4,2,Premium Phones
23488,1559,30,3,8,666.48,4214,7,1.0,3.0,2,7,0,484,True,3,2,2,3,2,5,2,1,Mid Range Phones
23489,28343,31,0,19,880.78,21744,2,5.7,5.0,2,1,3,719,True,4,4,5,4,4,6,0,0,Budget Phones
23490,13325,18,0,21,1385.55,835,7,1.0,2.0,1,7,0,398,True,3,1,1,2,1,4,1,2,Premium Phones
23491,28068,32,2,0,337.54,1734,7,1.0,4.0,2,7,0,19,True,3,4,3,2,5,7,1,1,Mid Range Phones
23492,21121,47,2,0,616.38,31389,0,3.67,4.0,2,5,0,9,True,3,5,4,2,3,4,3,0,Budget Phones
23493,40264,29,0,18,1100.55,22609,2,5.7,2.0,0,1,3,887,True,1,3,2,2,1,2,2,2,Premium Phones
23494,1906,18,2,6,457.89,25119,5,0.78,2.0,1,6,0,181,True,1,3,1,2,3,2,0,2,Premium Phones
23495,2396,26,0,21,1160.79,46045,6,83.0,2.0,0,4,2,376,True,2,3,1,2,2,0,1,3,Gaming Phones
23496,31401,18,2,0,385.77,24612,5,0.78,4.0,2,6,0,778,True,5,5,5,4,3,8,1,1,Mid Range Phones
23497,7590,18,5,1,674.05,44021,6,83.0,3.0,2,4,2,911,True,5,3,3,3,4,3,1,3,Gaming Phones
23498,22280,18,1,11,577.94,3533,7,1.0,4.0,1,7,0,457,False,4,5,3,5,3,3,4,1,Mid Range Phones
23499,17497,45,6,5,255.04,23944,5,0.78,3.0,2,6,0,651,True,3,4,3,2,2,8,4,1,Mid Range Phones
23500,12916,26,2,14,475.85,19044,2,5.7,3.0,2,1,3,169,True,1,5,4,3,3,6,4,0,Budget Phones
23501,16525,29,0,18,1346.5,34235,0,3.67,1.0,0,5,0,814,True,1,1,1,3,1,3,0,2,Premium Phones
23502,32364,18,2,14,581.34,31116,0,3.67,3.0,2,5,0,989,False,2,1,3,4,4,6,3,0,Budget Phones
23503,11595,25,2,0,211.5,23742,5,0.78,5.0,2,6,0,591,True,4,5,5,4,5,5,3,1,Mid Range Phones
23504,1304,25,2,0,216.98,34554,0,3.67,2.0,1,5,0,332,False,1,1,1,1,2,1,4,2,Premium Phones
23505,21447,18,0,19,959.61,22096,2,5.7,3.0,2,1,3,988,True,3,4,4,2,2,3,3,0,Budget Phones
23506,26314,28,1,12,625.64,31445,0,3.67,3.0,1,5,0,897,True,3,3,3,1,3,0,1,2,Premium Phones
23507,21994,24,0,20,795.01,32506,0,3.67,1.0,2,5,0,880,True,1,1,1,1,1,2,4,2,Premium Phones
23508,35448,36,0,21,926.24,39876,4,0.93,1.0,2,3,1,254,True,2,1,1,1,1,1,2,2,Premium Phones
23509,44951,34,1,11,998.9,5947,7,1.0,3.0,2,7,0,160,True,3,2,2,4,1,7,1,1,Mid Range Phones
23510,24928,21,2,14,586.55,11267,1,1.53,3.0,2,0,0,993,False,2,3,3,3,3,8,3,0,Budget Phones
23511,7627,21,3,9,518.41,10717,1,1.53,3.0,2,0,0,698,True,5,2,4,4,1,5,3,0,Budget Phones
23512,29785,34,4,16,464.37,2572,7,1.0,3.0,2,7,0,462,True,1,3,4,1,3,11,4,1,Mid Range Phones
23513,43347,24,2,14,291.57,36019,4,0.93,2.0,2,3,1,551,True,1,4,2,1,2,1,0,2,Premium Phones
23514,25363,25,4,16,186.62,35576,4,0.93,4.0,2,3,1,744,True,3,5,4,5,3,4,2,0,Budget Phones
23515,38198,32,1,11,624.67,43724,6,83.0,2.0,1,4,2,70,True,2,1,3,1,2,1,2,3,Gaming Phones
23516,12157,29,2,14,627.89,26399,5,0.78,3.0,1,6,0,814,False,2,5,2,4,3,5,3,1,Mid Range Phones
23517,1735,28,0,20,966.48,28149,5,0.78,3.0,1,6,0,623,True,3,2,4,1,3,1,0,2,Premium Phones
23518,45568,30,6,13,463.21,42446,6,83.0,1.0,1,4,2,462,True,1,1,1,1,1,3,0,3,Gaming Phones
23519,1938,22,5,4,721.53,18516,3,1.38,3.0,2,2,0,886,True,2,2,4,3,2,2,2,0,Budget Phones
23520,31268,48,0,19,887.3,45129,6,83.0,4.0,2,4,2,907,True,4,5,5,4,4,3,1,3,Gaming Phones
23521,32812,18,3,9,556.02,16309,3,1.38,3.0,2,2,0,513,True,3,2,4,2,2,6,2,0,Budget Phones
23522,37586,21,6,17,637.585,26292,5,0.78,4.0,2,6,0,79,True,5,2,3,4,5,5,0,1,Mid Range Phones
23523,11786,31,3,7,966.72,28151,5,0.78,2.0,0,6,0,643,False,3,1,2,3,3,1,4,2,Premium Phones
23524,43034,22,4,15,452.57,42394,6,83.0,3.0,2,4,2,301,True,1,4,4,1,4,2,4,3,Gaming Phones
23525,39299,18,5,1,1155.3,439,7,1.0,4.0,2,7,0,321,False,3,3,3,2,2,3,4,1,Mid Range Phones
23526,566,31,5,4,1297.67,40642,6,83.0,3.0,2,4,2,147,True,4,4,3,3,3,4,3,3,Gaming Phones
23527,37147,19,1,12,597.47,31245,0,3.67,3.0,2,5,0,819,True,2,2,4,3,1,2,0,2,Premium Phones
23528,12559,29,1,12,587.88,20006,2,5.7,3.0,2,1,3,250,False,2,3,3,3,2,4,0,0,Budget Phones
23529,12535,41,2,14,659.6,5995,1,1.53,1.0,1,0,0,165,True,1,1,1,1,1,1,0,2,Premium Phones
23530,44147,25,0,18,989.48,7691,1,1.53,4.0,1,0,0,5,True,4,4,5,3,4,3,0,0,Budget Phones
23531,27448,33,3,9,399.51,18516,6,83.0,2.0,1,4,2,508,False,3,3,2,2,1,1,1,3,Gaming Phones
23532,13995,39,6,13,214.33,14174,3,1.38,3.0,1,2,0,497,True,1,4,3,1,1,4,4,2,Premium Phones
23533,9436,40,4,16,222.9,8902,1,1.53,4.0,2,0,0,1077,True,4,4,5,5,4,4,4,0,Budget Phones
23534,27630,34,3,7,863.58,21657,2,5.7,4.0,2,1,3,1053,True,4,3,4,4,2,3,2,0,Budget Phones
23535,32920,27,6,5,401.07,9849,1,1.53,2.0,2,0,0,557,True,1,3,1,2,1,3,1,2,Premium Phones
23536,38008,18,3,8,424.5,36735,4,0.93,5.0,2,3,1,635,False,5,5,4,5,4,4,1,0,Budget Phones
